No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Note
1,Saturday,01-11-25,35184,36,El-BATAL,SOIL,28-10-25,A-1-B,8.20%,,Bottom of excavation,MARINA C,B-12,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,4,
2,Saturday,01-11-25,35198,36,SAAD SHETA,DPL,31-10-25,,,52.73,Fill,MARINA C,B-20,LAYER-6,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,
3,Saturday,01-11-25,35199,36,NEESR EL-ARABY,DPL,31-10-25,,,58.84,Fill,MARINA C,B-18,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,
4,Saturday,01-11-25,35200,36,NEESR EL-ARABY,DPL,31-10-25,,,56.59,Fill,MARINA C,B-17,LAYER-4,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,
5,Saturday,01-11-25,35201,36,MOKHTAR ELSHENAWY,DPL,31-10-25,,,57.44,Fill,MARINA C,BH-9,LAYER-1,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,
6,Saturday,01-11-25,35202,36,MOKHTAR ELSHENAWY,DPL,31-10-25,,,45.52,Fill,MARINA C,BH-8,LAYER-1,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,
7,Saturday,01-11-25,35203,36,NEESR EL-ARABY,SOIL,30-10-25,A-1-B,7.30%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,2,
8,Saturday,01-11-25,35204,36,MOKHTAR ELSHENAWY,SOIL,30-10-25,A-4,71.90%,,Bottom of excavation,MARINA C,BH-10,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,2,
9,Saturday,01-11-25,35206,36,U-MARK,DPL,30-10-25,,,48.41,Bottom of excavation,MARINA C,B-13,,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,
10,Saturday,01-11-25,35205,36,El-BATAL,SOIL,30-10-25,A-4,81.20%,,Bottom of excavation,MARINA C,BH-9,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,2,
11,Saturday,01-11-25,35207,36,U-MARK,DPL,30-10-25,,,55.33,Fill,MARINA C,B-12,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,
12,Saturday,01-11-25,35208,36,El-BATAL,DPL,29-10-25,,,78.54,Bottom of excavation,MARINA C,B-13,,3,,,APPROVED AS NOTED,DONE,3,EIDG,3,
13,Saturday,01-11-25,35209,36,El-BATAL,DPL,29-10-25,,,49.503,Bottom of excavation,MARINA C,B-12,,2,,,APPROVED AS NOTED,DONE,3,EIDG,3,
14,Saturday,01-11-25,35210,36,El-BATAL,DPL,29-10-25,,,55.54,Bottom of excavation,MARINA C,BH-6,,3,,,APPROVED AS NOTED,DONE,3,EIDG,3,
15,Saturday,01-11-25,35211,36,El-BATAL,SOIL,29-10-25,A-4,71.10%,,Bottom of excavation,MARINA C,BH-7,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,3,
16,Saturday,01-11-25,35213,36,U-MARK,SOIL,29-10-25,A-3,6.70%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,
17,Saturday,01-11-25,35214,36,U-MARK,SOIL,29-10-25,A-3,8.20%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,
18,Saturday,01-11-25,35215,36,U-MARK,DPL,28-10-25,,,45.54,Fill,MARINA C,B-12,,12,,,APPROVED AS NOTED,DONE,3,EIDG,4,
19,Saturday,01-11-25,35216,36,NEESR EL-ARABY,DPL,28-10-25,,,52.187,Fill,MARINA C,B-18,LAYER-3,6,,,APPROVED AS NOTED,DONE,3,EIDG,4,
20,Saturday,01-11-25,35217,36,NEESR EL-ARABY,DPL,28-10-25,,,49.57,Fill,MARINA C,B-17,LAYER-3,6,,,APPROVED AS NOTED,DONE,3,EIDG,4,
21,Saturday,01-11-25,35218,36,SAAD SHETA,DPL,27-10-25,,,40.49,Fill,MARINA C,B-20,LAYER-5,9,,,REVISE,DONE,3,EIDG,5,
22,Saturday,01-11-25,35219,36,SAAD SHETA,DPL,27-10-25,,,43.95,Fill,MARINA C,B-20,LAYER-5,5,,,APPROVED AS NOTED,DONE,3,EIDG,5,
23,Saturday,01-11-25,35220,36,NEESR EL-ARABY,DPL,27-10-25,,,47.37,Fill,MARINA C,B-18,LAYER-2,6,,,APPROVED AS NOTED,DONE,3,EIDG,5,
24,Saturday,01-11-25,35221,36,U-MARK,DPL,27-10-25,,,46.716,Fill,MARINA C,B-12,LAYER-1,7,,,APPROVED AS NOTED,DONE,3,EIDG,5,
25,Saturday,01-11-25,35212,36,U-MARK,SOIL,29-10-25,A-3,8.50%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,
26,Saturday,01-11-25,35212,36,El-BATAL,SOIL,29-10-25,A-1-B,4.80%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,
27,Sunday,26-10-25,35052,36,NEESR EL-ARABY,DPL,23-10-25,,,80.97,Bottom of excavation,MARINA C,B-20,,3,,,APPROVED AS NOTED,DONE,3,EIDG,3,
28,Sunday,26-10-25,35051,36,SAAD SHETA,DPL,23-10-25,,,47.449,Fill,MARINA C,B-20,LAYER-2,8,,,APPROVED AS NOTED,DONE,3,EIDG,3,
29,Sunday,26-10-25,35050,36,NEESR EL-ARABY,DPL,23-10-25,,,64.072,Fill,MARINA C,B-18,LAYER-1,4,,,APPROVED AS NOTED,DONE,3,EIDG,3,
30,Sunday,26-10-25,35049,36,SAAD SHETA,DPL,22-10-25,,,45.57,Fill,MARINA C,B-20,LAYER-1,6,,,APPROVED AS NOTED,DONE,3,EIDG,4,
31,Sunday,26-10-25,35055,36,NEESR EL-ARABY,SOIL,23-10-25,A-2-4,13.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,
32,Sunday,26-10-25,35053,36,U-MARK,SOIL,23-10-25,A-1-B,7.10%,,Bottom of excavation,MARINA C,B-12,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,
33,Sunday,26-10-25,35054,36,SAAD SHETA,SOIL,21-10-25,A-2-4,13.30%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,5,
34,Tuesday,21-10-25,35043,36,NEESR EL-ARABY,SOIL,20-10-25,A-4,80.80%,,Bottom of excavation,MARINA C,B-17,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,1,
35,Tuesday,21-10-25,35042,36,NEESR EL-ARABY,SOIL,20-10-25,A-4,69.80%,,Bottom of excavation,MARINA C,B-17,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,1,
36,Tuesday,21-10-25,35041,36,SAAD SHETA,SOIL,18-10-25,A-4,53.10%,,Bottom of excavation,MARINA C,B-20,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,3,
37,Tuesday,21-10-25,35040,36,SAAD SHETA,SOIL,18-10-25,A-4,60.40%,,Bottom of excavation,MARINA C,B-20,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,3,
38,Wednesday,29-10-25,35135,36,NEESR EL-ARABY,DPL,26-10-25,,,58.93,Fill,MARINA C,B-18,LAYER-1,4,,,APPROVED AS NOTED,DONE,3,EIDG,3,
39,Monday,27-10-25,35106,36,U-MARK,DPL,25-10-25,,,61.94,Bottom of excavation,MARINA C,B-12,,9,,,APPROVED AS NOTED,DONE,3,EIDG,2,
40,Monday,27-10-25,35107,36,SAAD SHETA,DPL,25-10-25,,,51.99,Fill,MARINA C,B-20,LAYER-3,6,,,APPROVED AS NOTED,DONE,3,EIDG,2,
41,Wednesday,29-10-25,35133,36,U-MARK,DPL,26-10-25,,,41.02,Fill,MARINA C,B-12,LAYER-1,9,,,REVISE,DONE,3,EIDG,3,
42,Wednesday,29-10-25,35134,36,SAAD SHETA,DPL,26-10-25,,,56.016,Fill,MARINA C,B-20,LAYER-4,7,,,APPROVED AS NOTED,DONE,3,EIDG,3,
43,Wednesday,29-10-25,35144,36,NEESR EL-ARABY,SOIL,25-10-25,A-2-4,22.60%,,Bottom of excavation,MARINA C,B-17,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,4,
44,Wednesday,29-10-25,35145,36,NEESR EL-ARABY,SOIL,25-10-25,A-2-4,23.90%,,Bottom of excavation,MARINA C,B-18,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,4,
45,Wednesday,29-10-25,35147,36,El-BATAL,SOIL,26-10-25,A-3,7.00%,,Bottom of excavation,MARINA C,B-13,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,
46,Wednesday,29-10-25,35146,36,U-MARK,SOIL,26-10-25,A-1-B,3.70%,,Bottom of excavation,MARINA C,B-13,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,3,
47,Wednesday,29-10-25,35148,36,El-BATAL,SOIL,26-10-25,A-4,57.00%,,Bottom of excavation,MARINA C,B-13,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,3,
48,Wednesday,29-10-25,35130,36,El-BATAL,SOIL,27-10-25,A-4,61.00%,,Bottom of excavation,MARINA C,B-15,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,2,
49,Wednesday,29-10-25,35129,36,El-BATAL,SOIL,27-10-25,A-4,40.80%,,Bottom of excavation,MARINA C,BH-8,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,2,
50,Wednesday,29-10-25,35127,36,El-BATAL,SOIL,27-10-25,A-2-4,19.00%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,2,EIDG,2,
51,Wednesday,29-10-25,35128,36,El-BATAL,SOIL,27-10-25,A-1-B,11.60%,,Bottom of excavation,MARINA C,BH-6,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,2,
52,Wednesday,29-10-25,35131,36,NEESR EL-ARABY,SOIL,27-10-25,A-4,63.10%,,Bottom of excavation,MARINA C,B-19,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,2,
53,Wednesday,29-10-25,35132,36,SAAD SHETA,SOIL,27-10-25,A-2-4,14.40%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,2,
54,Sunday,02-11-25,35230,36,El-BATAL,SOIL,01-11-25,A-2-4,13.80%,,Stockpile,MARINA C,,,1,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,EIDG,1,
55,Sunday,02-11-25,35243,36,MOKHTAR ELSHENAWY,DPL,01-11-25,,,45.148,Fill,MARINA C,BH-9,LAYER-2,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
56,Sunday,02-11-25,35242,36,El-BATAL,DPL,01-11-25,,,47.73,Fill,MARINA C,BH-8,LAYER-1,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,
57,Sunday,02-11-25,35241,36,MOKHTAR ELSHENAWY,DPL,01-11-25,,,44.43,Fill,MARINA C,BH-8,LAYER-3,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,
58,Sunday,02-11-25,35240,36,MOKHTAR ELSHENAWY,DPL,01-11-25,,,44.95,Fill,MARINA C,BH-8,LAYER-2,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
59,Sunday,02-11-25,35239,36,SAAD SHETA,DPL,01-11-25,,,49.16,Fill,MARINA C,B-20,LAYER-7,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
60,Sunday,02-11-25,35238,36,NEESR EL-ARABY,DPL,01-11-25,,,56.089,Fill,MARINA C,B-18,LAYER-5,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,
61,Sunday,02-11-25,35237,36,NEESR EL-ARABY,DPL,01-11-25,,,45.038,Fill,MARINA C,B-17,LAYER-5,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,
62,Sunday,02-11-25,35236,36,El-BATAL,DPL,01-11-25,,,55.86,Fill,MARINA C,B-15,LAYER-1,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
63,Sunday,02-11-25,35235,36,El-BATAL,DPL,01-11-25,,,47.38,Fill,MARINA C,B-13,LAYER-1,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
64,Sunday,02-11-25,35234,36,U-MARK,DPL,01-11-25,,,41.236,Fill,MARINA C,B-12,LAYER-2,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
65,Sunday,02-11-25,35233,36,U-MARK,DPL,01-11-25,,,49.36,Fill,MARINA C,B-12,LAYER-3,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,
66,Saturday,01-11-25,35210,36,SAAD SHETA,DPL,30-10-25,,,36.78,Bottom of excavation,MARINA C,BH-7,,4,,,REVISE,DONE,2,EIDG,2,
67,Monday,03-11-25,35248,36,El-BATAL,DPL,02-11-25,,,50.233,Fill,MARINA C,B-13,LAYER-2,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
68,Monday,03-11-25,35247,36,U-MARK,DPL,02-11-25,,,43.74,Fill,MARINA C,B-12,LAYER-3,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
69,Monday,03-11-25,35246,36,MOKHTAR ELSHENAWY,DPL,02-11-25,,,49.215,Fill,MARINA C,BH-9,LAYER-3,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
70,Monday,03-11-25,35245,36,El-BATAL,DPL,02-11-25,,,54.132,Fill,MARINA C,BH-8,LAYER-1,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,
71,Monday,03-11-25,35244,36,MOKHTAR ELSHENAWY,DPL,02-11-25,,,45.559,Fill,MARINA C,BH-8,LAYER-4,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
72,Tuesday,04-11-25,35264,36,MOKHTAR ELSHENAWY,DPL,03-11-25,,,46.298,Fill,MARINA C,BH-8,LAYER-5,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,
73,Tuesday,04-11-25,35263,36,MOKHTAR ELSHENAWY,DPL,03-11-25,,,44.041,Fill,MARINA C,BH-9,LAYER-5,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,
74,Tuesday,04-11-25,35262,36,MOKHTAR ELSHENAWY,DPL,03-11-25,,,45.94,Fill,MARINA C,BH-9,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,
75,Tuesday,04-11-25,35261,36,NEESR EL-ARABY,DPL,03-11-25,,,52.97,Fill,MARINA C,B-18,LAYER-6,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,
76,Tuesday,04-11-25,35260,36,NEESR EL-ARABY,DPL,03-11-25,,,53.71,Fill,MARINA C,B-17,LAYER-6,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,
77,Tuesday,04-11-25,35259,36,U-MARK,DPL,03-11-25,,,46.23,Fill,MARINA C,B-12,LAYER-4,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,
78,Monday,10-11-25,35448,36,SAAD SHETA,PLATE LOAD,08-11-25,,,,Fill,MARINA C,B-20,20.35,1,,,APPROVED AS NOTED,DONE,5,CEL,2,
79,Monday,10-11-25,35447,36,SAAD SHETA,PLATE LOAD,08-11-25,,,,Fill,MARINA C,B-20,20.35,1,,,APPROVED AS NOTED,DONE,5,CEL,2,
80,Monday,10-11-25,35445,36,NEESR EL-ARABY,PLATE LOAD,08-11-25,,,,Fill,MARINA C,B-17,22.3,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,2,
81,Monday,10-11-25,35446,36,NEESR EL-ARABY,PLATE LOAD,08-11-25,,,,Fill,MARINA C,B-18,21.3,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,2,
82,Thursday,06-11-25,35298,36,MOKHTAR ELSHENAWY,DPL,05-11-25,,,52.449,Fill,MARINA C,BH-10,LAYER-1,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,
83,Thursday,06-11-25,35297,36,El-BATAL,DPL,05-11-25,,,65.86,Fill,MARINA C,BH-8,LAYER-3,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
84,Thursday,06-11-25,35296,36,MOKHTAR ELSHENAWY,DPL,05-11-25,,,42.336,Fill,MARINA C,BH-8,LAYER-7,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
85,Thursday,06-11-25,35295,36,MOKHTAR ELSHENAWY,DPL,05-11-25,,,47.239,Fill,MARINA C,BH-9,LAYER-7,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,
86,Friday,07-11-25,35323,36,NEESR EL-ARABY,PLATE LOAD,01-11-25,,,,Fill,MARINA C,B-18,19.1,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,6,
87,Friday,07-11-25,35322,36,NEESR EL-ARABY,PLATE LOAD,03-11-25,,,,Fill,MARINA C,B-17,20.35,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,4,
88,Friday,07-11-25,35321,36,NEESR EL-ARABY,PLATE LOAD,03-11-25,,,,Fill,MARINA C,B-17,20.39,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,4,
89,Friday,07-11-25,35324,36,NEESR EL-ARABY,PLATE LOAD,01-11-25,,,,Fill,MARINA C,B-18,19.1,1,,,REVISE,DONE,3,BONYAN MISR,6,
90,Friday,07-11-25,35326,36,SAAD SHETA,PLATE LOAD,31-10-25,,,,Fill,MARINA C,B-20,18.35,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,7,
91,Friday,07-11-25,35325,36,SAAD SHETA,PLATE LOAD,31-10-25,,,,Fill,MARINA C,B-20,18.35,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,7,
92,Friday,07-11-25,35338,36,MOKHTAR ELSHENAWY,DPL,06-11-25,,,51.05,Fill,MARINA C,BH-10,LAYER-2,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,
93,Friday,07-11-25,35339,36,MOKHTAR ELSHENAWY,DPL,06-11-25,,,49.99,Fill,MARINA C,BH-9,LAYER-8,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
94,Friday,07-11-25,35340,36,MOKHTAR ELSHENAWY,DPL,06-11-25,,,46.66,Fill,MARINA C,BH-8,LAYER-8,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
95,Friday,07-11-25,35341,36,El-BATAL,DPL,06-11-25,,,52.304,Fill,MARINA C,B-13,LAYER-4,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
96,Friday,07-11-25,35342,36,NEESR EL-ARABY,DPL,06-11-25,,,54.249,Fill,MARINA C,B-18,LAYER-9,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
97,Friday,07-11-25,35343,36,SAAD SHETA,DPL,06-11-25,,,36.94,Fill,MARINA C,B-20,LAYER-10,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
98,Friday,07-11-25,35344,36,NEESR EL-ARABY,DPL,06-11-25,,,47.407,Fill,MARINA C,B-17,LAYER-8,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
99,Friday,07-11-25,35345,36,MOKHTAR ELSHENAWY,DPL,06-11-25,,,48.77,Fill,MARINA C,BH-10,LAYER-3,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
100,Friday,07-11-25,35346,36,El-BATAL,DPL,06-11-25,,,54.35,Fill,MARINA C,B-15,LAYER-4,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
101,Saturday,08-11-25,35358,36,MOKHTAR ELSHENAWY,PLATE LOAD,07-11-25,,,,Fill,MARINA C,BH-10,17.5,1,,,APPROVED AS NOTED,DONE,5,CEL,1,
102,Saturday,08-11-25,35359,36,MOKHTAR ELSHENAWY,PLATE LOAD,07-11-25,,,,Fill,MARINA C,BH-10,17.5,1,,,APPROVED AS NOTED,DONE,5,CEL,1,
103,Saturday,08-11-25,35360,36,U-MARK,PLATE LOAD,06-11-25,,,,Fill,MARINA C,B-12,20.85,1,,,APPROVED AS NOTED,DONE,5,CEL,2,
104,Saturday,08-11-25,35361,36,U-MARK,PLATE LOAD,06-11-25,,,,Fill,MARINA C,B-12,20.85,1,,,APPROVED AS NOTED,DONE,5,CEL,2,
105,Saturday,08-11-25,35362,36,NEESR EL-ARABY,PLATE LOAD,06-11-25,,,,Fill,MARINA C,B-17,20.85,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,2,
106,Saturday,08-11-25,35363,36,NEESR EL-ARABY,PLATE LOAD,06-11-25,,,,Fill,MARINA C,B-18,20.85,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,2,
107,Saturday,08-11-25,35284,36,MOKHTAR ELSHENAWY,DPL,04-11-25,,,44.59,Fill,MARINA C,BH-9,LAYER-6,4,,,APPROVED AS NOTED,DONE,2,EIDG,4,
108,Saturday,08-11-25,35283,36,MOKHTAR ELSHENAWY,DPL,04-11-25,,,44.134,Fill,MARINA C,BH-8,LAYER-6,7,,,APPROVED AS NOTED,DONE,2,EIDG,4,
109,Saturday,08-11-25,35282,36,El-BATAL,DPL,04-11-25,,,51.65,Fill,MARINA C,BH-8,LAYER-2,5,,,APPROVED AS NOTED,DONE,2,EIDG,4,
110,Wednesday,05-11-25,35281,36,El-BATAL,DPL,04-11-25,,,47.202,Fill,MARINA C,BH-7,LAYER-2,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
111,Wednesday,05-11-25,35280,36,El-BATAL,DPL,04-11-25,,,44.678,Fill,MARINA C,BH-6,LAYER-1,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
112,Wednesday,05-11-25,35279,36,SAAD SHETA,DPL,04-11-25,,,46.339,Fill,MARINA C,B-20,LAYER-9,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,
113,Wednesday,05-11-25,35278,36,NEESR EL-ARABY,DPL,04-11-25,,,49.78,Fill,MARINA C,B-18,LAYER-7,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
114,Wednesday,05-11-25,35277,36,El-BATAL,DPL,04-11-25,,,48.073,Fill,MARINA C,B-18,LAYER-2,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,
115,Wednesday,05-11-25,35276,36,El-BATAL,DPL,04-11-25,,,49.76,Fill,MARINA C,B-13,LAYER-3,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,
116,Saturday,08-11-25,35372,36,SAAD SHETA,DPL,07-11-25,,,38.13,Fill,MARINA C,B-20,LAYER-10,5,,,REVISE,DONE,2,EIDG,1,
117,Saturday,08-11-25,35373,36,NEESR EL-ARABY,DPL,07-11-25,,,46.8,Fill,MARINA C,B-17,LAYER-9,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
118,Saturday,08-11-25,35371,36,El-BATAL,DPL,07-11-25,,,41.99,Fill,MARINA C,BH-8,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,
119,Saturday,08-11-25,35370,36,U-MARK,DPL,07-11-25,,,40.89,Fill,MARINA C,BH-3,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
120,Saturday,08-11-25,35369,36,U-MARK,DPL,07-11-25,,,42.066,Fill,MARINA C,BH-1,LAYER-1,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
121,Saturday,08-11-25,35368,36,U-MARK,DPL,07-11-25,,,47.65,Fill,MARINA C,B-12,LAYER-6,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,
122,Saturday,08-11-25,35367,36,U-MARK,DPL,07-11-25,,,41.43,Fill,MARINA C,BH-2,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
123,Saturday,08-11-25,35366,36,U-MARK,DPL,07-11-25,,,43.78,Fill,MARINA C,BH-4,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
124,Saturday,08-11-25,35365,36,MOKHTAR ELSHENAWY,DPL,07-11-25,,,46.28,Fill,MARINA C,BH-10,LAYER-4,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,
125,Thursday,06-11-25,35300,36,NEESR EL-ARABY,DPL,05-11-25,,,60.29,Fill,MARINA C,B-17,LAYER-7,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
126,Thursday,06-11-25,35301,36,El-BATAL,DPL,05-11-25,,,56.4,Fill,MARINA C,B-15,LAYER-3,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
127,Thursday,06-11-25,35299,36,NEESR EL-ARABY,DPL,05-11-25,,,50.24,Fill,MARINA C,B-18,LAYER-8,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
128,Sunday,09-11-25,35391,36,El-BATAL,DPL,08-11-25,,,53.127,Fill,MARINA C,B-15,LAYER-5,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
129,Sunday,09-11-25,35390,36,SAAD SHETA,DPL,08-11-25,,,48.66,Fill,MARINA C,B-20,LAYER-10,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
130,Sunday,09-11-25,35389,36,El-BATAL,DPL,08-11-25,,,48.048,Fill,MARINA C,B-13,LAYER-5,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
131,Sunday,09-11-25,35388,36,El-BATAL,DPL,08-11-25,,,45.105,Fill,MARINA C,B-15,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,
132,Sunday,09-11-25,35387,36,MOKHTAR ELSHENAWY,DPL,08-11-25,,,50.76,Fill,MARINA C,BH-8,LAYER-9,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
133,Sunday,09-11-25,35386,36,NEESR EL-ARABY,DPL,08-11-25,,,46.551,Fill,MARINA C,B-17,LAYER-10,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
134,Sunday,09-11-25,35384,36,MOKHTAR ELSHENAWY,DPL,08-11-25,,,45.42,Fill,MARINA C,BH-9,LAYER-9,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,
135,Sunday,09-11-25,35385,36,NEESR EL-ARABY,DPL,08-11-25,,,47.62,Fill,MARINA C,B-18,LAYER-10,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,
136,Sunday,09-11-25,35383,36,El-BATAL,DPL,08-11-25,,,49.49,Fill,MARINA C,BH-7,LAYER-2,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,
137,Sunday,09-11-25,35382,36,MOKHTAR ELSHENAWY,DPL,08-11-25,,,45.203,Fill,MARINA C,BH-10,LAYER-5,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,
138,Thursday,06-11-25,35302,36,U-MARK,DPL,05-11-25,,,46.68,Fill,MARINA C,B-12,LAYER-5,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,
139,Monday,10-11-25,35436,36,MOKHTAR ELSHENAWY,DPL,09-11-25,,,46.16,Fill,MARINA C,BH-10,LAYER-7,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,
140,Monday,10-11-25,35435,36,NEESR EL-ARABY,DPL,09-11-25,,,53.64,Fill,MARINA C,B-17,LAYER-11,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,
141,Monday,10-11-25,35434,36,MOKHTAR ELSHENAWY,DPL,09-11-25,,,52.62,Fill,MARINA C,BH-9,LAYER-10,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,
