No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Total Quantity,Required Quantity,Sectoer,Date (Daily),Contractor,Element (all),Executed Quantity (m3),Target Daily Rate
97,Monday,01-12-25,36115,36,Karim Salam,DPL,30-11-25,,,46.027,Fill,G0-1,BH-4,,LAYER-2,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,13-12-25,Orascom,BH-3,1959.61,1201.038
98,Wednesday,10-12-25,36447,36,Al Magd Contracting,DPL,09-12-25,,,49.58,Fill,G0-1,BH-15,,LAYER-2,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,13-12-25,Port Said West,BH-12,1920.79,902.862
99,Wednesday,10-12-25,36448,36,Al Ittihadiya,DPL,09-12-25,,,38.75,Fill,G0-1,BH-2,,LAYER-2,3,,,REVISE,DONE,2,EIDG,1,,,,,North Sector,14-12-25,Al Anoud Al Arabia,BH-42,4377.86,0
100,Wednesday,10-12-25,36446,36,Mecca Contracting,DPL,09-12-25,,,44.66,Fill,G0-1,BH-44,,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,14-12-25,Al Qahira,BH-32,2702.42,0
101,Wednesday,10-12-25,36450,36,Karim Salam,DPL,09-12-25,,,43.89,Fill,G0-1,BH-4,,LAYER-7,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,14-12-25,Al Salmy,BH-31-1,754.69,0
102,Wednesday,10-12-25,36449,36,Benyan,DPL,09-12-25,,,48.171,Fill,G0-1,BH-14,,LAYER-6,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,14-12-25,Inshaa,BH-38,9227.67,1011.996
103,Wednesday,10-12-25,36452,36,Al Nada,DPL,09-12-25,,,48.8,Fill,G0-1,BH-8-1,,LAYER-4,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,14-12-25,Orascom,BH-30,4765.95,1248.282
104,Wednesday,10-12-25,36451,36,Orascom,DPL,09-12-25,,,35.88,Fill,G0-1,BH-30,,LAYER-6,6,,,REVISE,DONE,2,EIDG,1,,,,,South Sector,14-12-25,Al Amal,BH-18,6200.74,618.323
105,Saturday,06-12-25,36339,36,Youmark,SOIL,30-11-25,A-4,59.20%,,Bottom of excavation,G0-1,BH-16,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,6,,,,,South Sector,14-12-25,Al Anoud Al Arabia,BH-7-1,2183.48,1135.855
106,Saturday,06-12-25,36337,36,Al Emaratiya Company,SOIL,03-12-25,A-4,80.00%,,Bottom of excavation,G0-1,BH-40,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,14-12-25,Al Magd Contracting,BH-15,2527.56,474.467
107,Saturday,06-12-25,36342,36,Inshaa,SOIL,30-11-25,A-4,59.10%,,Bottom of excavation,G0-1,BH-38,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,6,,,,,South Sector,14-12-25,EL Nessr El Araby,BH-17-1,3604.6,414.805
108,Saturday,06-12-25,36341,36,El Haddad International,SOIL,01-12-25,A-4,89.60%,,Bottom of excavation,G0-1,BH-6,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,5,,,,,South Sector,14-12-25,Karim Salam,BH-4,3021.69,1279.078
109,Saturday,06-12-25,36340,36,El Haddad International,SOIL,01-12-25,A-4,78.20%,,Bottom of excavation,G0-1,BH-6,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,5,,,,,South Sector,14-12-25,Port Said West,BH-12,1357,902.862
110,Saturday,06-12-25,36343,36,Inshaa,SOIL,30-11-25,A-4,78.60%,,Bottom of excavation,G0-1,BH-38,,,1,Sieve analysis,,APPROVED AS NOTED,DONE,2,EIDG,6,,,,,North Sector,15-12-25,Al Anoud Al Arabia,BH-42,1609.79,0
111,Monday,01-12-25,35711,36,Karim Salam,DPL,29-11-25,,,47.45,Fill,G0-1,BH-4,,LAYER-1,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,15-12-25,Inshaa,BH-38,3797.55,1011.996
112,Monday,01-12-25,36121,36,Orascom,DPL,30-11-25,,,69.73,Fill,G0-1,BH-30,,LAYER-0,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,15-12-25,Mecca Contracting,BH-44,1578.01,797.231
113,Monday,01-12-25,36094,36,Orascom,DPL,29-11-25,,,46.83,Fill,G0-1,BH-30,,LAYER-1,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,15-12-25,Orascom,BH-30,3687.51,1248.282
114,Monday,01-12-25,36095,36,Al Amal,DPL,29-11-25,,,52.09,Fill,G0-1,BH-18,,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,15-12-25,Al Amal,BH-18,534.48,618.323
115,Monday,01-12-25,36096,36,Al Amal,DPL,29-11-25,,,50.97,Fill,G0-1,BH-18,,LAYER-1,7,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,15-12-25,Al Ittihadiya,BH-1,3063.32,1227.242
116,Monday,01-12-25,36584,36,Al Amal,DPL,28-11-25,,,43.18,Fill,G0-1,BH-18,,LAYER-3,6,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,15-12-25,EL Gharably,BH-14,5028.6,848.609
117,Monday,01-12-25,36104,36,Al Ikhlas Mohamed Abdelwahab,DPL,29-11-25,,,48.36,Fill,G0-1,BH-12,,LAYER-1,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,15-12-25,Karim Salam,BH-4,4013.02,1279.078
118,Monday,01-12-25,36585,36,Al Amal,DPL,27-11-25,,,46.112,Fill,G0-1,BH-18,,LAYER-2,7,,,APPROVED AS NOTED,DONE,2,EIDG,4,,,,,South Sector,15-12-25,Orascom,BH-3,4281.65,1201.038
119,Monday,01-12-25,35710,36,Orascom,DPL,29-11-25,,,48.097,Fill,G0-1,BH-30,,LAYER-1,12,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,15-12-25,Port Said West,BH-12,4374.55,902.862
120,Monday,01-12-25,36117,36,Benyan,DPL,30-11-25,,,44.156,Fill,G0-1,BH-14,,LAYER-1,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,16-12-25,Al Anoud Al Arabia,BH-42,4706.98,0
121,Monday,01-12-25,36118,36,Orascom,DPL,30-11-25,,,48.513,Fill,G0-1,BH-30,,LAYER-1,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,16-12-25,Al Qahira,BH-32,2165.93,0
122,Thursday,11-12-25,36490,36,Orascom,PLATE LOAD,08-12-25,,,,Fill,G0-1,BH-29,,28.25,1,,,REVISE,DONE,5,CEL,3,,,,,North Sector,16-12-25,Al Salmy,BH-31-1,4305.12,0
123,Thursday,11-12-25,36491,36,Orascom,PLATE LOAD,08-12-25,,,,Fill,G0-1,BH-29,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,North Sector,16-12-25,Fayek Office,BH-35,216.53,1190.082
124,Thursday,11-12-25,36492,36,Orascom,PLATE LOAD,08-12-25,,,,Fill,G0-1,BH-29,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,North Sector,16-12-25,Inshaa,BH-38,5293.11,1011.996
125,Thursday,11-12-25,36493,36,Orascom,PLATE LOAD,08-12-25,,,,Fill,G0-1,BH-29,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,North Sector,16-12-25,Inshaa,BH-46-1,407.75,0
126,Thursday,11-12-25,36495,36,Orascom,PLATE LOAD,08-12-25,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,North Sector,16-12-25,Orascom,BH-29,3173,1294.388
127,Thursday,11-12-25,36494,36,Benyan,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-14,,46.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,4,,,,,South Sector,16-12-25,Al Amal,BH-18,5815.74,618.323
128,Thursday,11-12-25,36496,36,Orascom,PLATE LOAD,08-12-25,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,South Sector,16-12-25,Al Anoud Al Arabia,BH-7-1,2183.48,1135.855
129,Thursday,11-12-25,36497,36,Orascom,PLATE LOAD,08-12-25,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,3,,,,,South Sector,16-12-25,Al Magd Contracting,BH-15,2641.76,474.467
130,Thursday,11-12-25,36498,36,Orascom,PLATE LOAD,09-12-25,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,2,,,,,South Sector,16-12-25,Benaa,BH-9,2460.8,554.283
131,Thursday,11-12-25,36500,36,Orascom,PLATE LOAD,09-12-25,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,2,,,,,South Sector,16-12-25,EL Gharably,BH-14,3806.22,848.609
132,Thursday,11-12-25,36499,36,Orascom,PLATE LOAD,09-12-25,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,2,,,,,South Sector,16-12-25,EL Nessr El Araby,BH-17-1,2083.34,414.805
133,Thursday,11-12-25,36503,36,Benyan,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-14,,46.5,1,,,APPROVED AS NOTED,DONE,5,CEL,4,,,,,South Sector,16-12-25,EL-Nada EL-Saadany,BH-8,4531.45,451.199
134,Thursday,11-12-25,36502,36,Orascom,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,4,,,,,South Sector,16-12-25,Karim Salam,BH-4,3021.69,1279.078
135,Thursday,11-12-25,36501,36,Orascom,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,5,CEL,4,,,,,South Sector,16-12-25,Orascom,BH-3,3024.61,1201.038
136,Thursday,11-12-25,36505,36,Benyan,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-14,,46.5,1,,,APPROVED AS NOTED,DONE,5,CEDC,4,,,,,South Sector,16-12-25,Port Said West,BH-12,1888.82,902.862
137,Thursday,11-12-25,36487,36,Al Ikhlas Mohamed Abdelwahab,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-12,,42.76,1,,,REVISE,DONE,5,CEL,4,,,,,North Sector,17-12-25,Al Anoud Al Arabia,BH-42,3384.54,0
138,Thursday,11-12-25,36486,36,Al Ikhlas Mohamed Abdelwahab,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-12,,42.75,1,,,APPROVED AS NOTED,DONE,5,CEL,4,,,,,North Sector,17-12-25,Al Qahira,BH-32,5666.63,0
139,Thursday,11-12-25,36467,36,Al Masriya for Construction & Development,DPL,10-12-25,,,50.86,Fill,G0-1,BH-17,,LAYER-3,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,17-12-25,Mecca Contracting,BH-44,2295,797.231
140,Thursday,11-12-25,36468,36,Al Masriya for Construction & Development,DPL,10-12-25,,,39.23,Fill,G0-1,BH-17,,LAYER-3,11,,,REVISE,DONE,2,EIDG,1,,,,,North Sector,17-12-25,Orascom,BH-30,4765.95,1248.282
141,Thursday,11-12-25,36470,36,Al Anoud Al Arabia,DPL,10-12-25,,,44.97,Fill,G0-1,BH-42,,LAYER-1,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,17-12-25,Al Anoud Al Arabia,BH-7-1,1129.54,1135.855
142,Thursday,11-12-25,36469,36,Al Masriya for Construction & Development,DPL,10-12-25,,,48.49,Fill,G0-1,BH-17,,LAYER-3,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,17-12-25,Al Ittihadiya,BH-1,4812.45,1227.242
143,Thursday,11-12-25,36471,36,Abnaa Khalifa,DPL,10-12-25,,,50.04,Fill,G0-1,BH-3,,LAYER-1,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,17-12-25,Al Magd Contracting,BH-15,1510.59,474.467
144,Thursday,11-12-25,36472,36,Karim Salam,DPL,10-12-25,,,47.89,Fill,G0-1,BH-4,,LAYER-4,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,17-12-25,EL Gharably,BH-14,2356.46,848.609
145,Thursday,11-12-25,36473,36,Al Ikhlas Mohamed Abdelwahab,DPL,10-12-25,,,49.69,Fill,G0-1,BH-12,,LAYER-6,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,17-12-25,EL Nessr El Araby,BH-17-1,1521.26,414.805
146,Thursday,11-12-25,36474,36,Orascom,DPL,10-12-25,,,44.64,Fill,G0-1,BH-29,,LAYER-7,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,17-12-25,Port Said West,BH-12,1357,902.862
147,Thursday,11-12-25,36475,36,Inshaa,DPL,10-12-25,,,43.65,Fill,G0-1,BH-38,,LAYER-1,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,18-12-25,Al Qahira,BH-32,1965.42,0
148,Thursday,11-12-25,36476,36,Inshaa,DPL,10-12-25,,,45.018,Fill,G0-1,BH-38,,LAYER-1,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,18-12-25,Fayek Office,BH-35,433.06,1190.082
149,Thursday,11-12-25,36478,36,Al Qahira,DPL,10-12-25,,,52.11,Fill,G0-1,BH-32,,LAYER-2,18,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,18-12-25,Inshaa,BH-38,3732.16,1011.996
150,Thursday,11-12-25,36477,36,Orascom,DPL,10-12-25,,,47.95,Fill,G0-1,BH-30,,LAYER-6,11,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,18-12-25,Mecca Contracting,BH-44,2671.08,797.231
151,Thursday,11-12-25,36479,36,Mecca Contracting,DPL,10-12-25,,,47.96,Fill,G0-1,BH-44,,LAYER-5,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,18-12-25,Mokhtar EL-Shenawy,BH-44-1,2754.51,805.263
152,Thursday,11-12-25,36480,36,Al Ittihadiya,DPL,10-12-25,,,50.69,Fill,G0-1,BH-2,,LAYER-2,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,18-12-25,Orascom,BH-30,3687.51,1248.282
153,Thursday,11-12-25,36481,36,Al Ittihadiya,DPL,10-12-25,,,34.09,Fill,G0-1,BH-1,,LAYER-3,5,,,REVISE,DONE,2,EIDG,1,,,,,South Sector,18-12-25,Al Amal,BH-18,5423.97,618.323
154,Thursday,11-12-25,36482,36,Al Ikhlas Mohamed Abdelwahab,DPL,10-12-25,,,35.52,Fill,G0-1,BH-12,,LAYER-3,2,,,REVISE,DONE,2,EIDG,1,,,,,South Sector,18-12-25,Al Anoud Al Arabia,BH-7-1,2265.55,1135.855
155,Thursday,11-12-25,36483,36,Al Amal,DPL,10-12-25,,,50.15,Fill,G0-1,BH-18,,LAYER-9,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,18-12-25,Karim Salam,BH-4,4013.02,1279.078
156,Thursday,11-12-25,36484,36,Al Moassasa Al Masriya Al Motahida,DPL,10-12-25,,,46.86,Fill,G0-1,BH-41,,LAYER-1,24,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,18-12-25,Mokhtar EL-Shenawy,BH-11-1,949.94,528.49
157,Thursday,11-12-25,36485,36,Al Salmy,DPL,10-12-25,,,42.004,Fill,G0-1,BH-31-1,,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,18-12-25,Port Said West,BH-12,1934.98,902.862
158,Thursday,11-12-25,36515,36,Orascom,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-30,,28.25,1,,,APPROVED AS NOTED,DONE,3,BONYAN MISR,4,,,,,North Sector,19-12-25,Al Anoud Al Arabia,BH-42,4629.18,0
159,Thursday,11-12-25,36508,36,Benyan,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-14,,46.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,4,,,,,North Sector,19-12-25,Al Qahira,BH-32,2851.41,0
160,Thursday,11-12-25,36509,36,Karim Salam,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-4,,37.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,4,,,,,North Sector,19-12-25,Al Salmy,BH-31-1,4272.33,0
161,Thursday,11-12-25,36510,36,Karim Salam,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-4,,37.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,4,,,,,North Sector,19-12-25,Fayek Office,BH-35,3173,1190.082
162,Thursday,11-12-25,36511,36,Karim Salam,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-4,,37.5,1,,,APPROVED AS NOTED,DONE,6,CEDC,4,,,,,North Sector,19-12-25,Kamal Al Salmy,BH-31,1406.51,693.702
163,Thursday,11-12-25,36513,36,Orascom,PLATE LOAD,07-12-25,,,,Fill,G0-1,BH-30,,28.25,1,,,REVISE,DONE,3,BONYAN MISR,4,,,,,North Sector,19-12-25,Orascom,BH-29,3173,1294.388
164,Friday,12-12-25,36517,36,Benyan,DPL,11-12-25,,,51.21,Fill,G0-1,BH-14,,LAYER-7,13,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,19-12-25,Al Amal,BH-18,523.71,618.323
165,Saturday,13-12-25,36518,36,Orascom,DPL,11-12-25,,,45.4,Fill,G0-1,BH-30,,LAYER-0,2,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,19-12-25,Al Anoud Al Arabia,BH-7-1,2241.32,1135.855
166,Saturday,13-12-25,36519,36,Abnaa Khalifa,DPL,11-12-25,,,46.069,Fill,G0-1,BH-3,,LAYER-3,9,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,19-12-25,Al Magd Contracting,BH-15,1690.04,474.467
167,Saturday,13-12-25,36520,36,Karim Salam,DPL,11-12-25,,,46.97,Fill,G0-1,BH-4,,LAYER-8,10,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,19-12-25,Benaa,BH-9,2465.68,554.283
168,Saturday,13-12-25,36522,36,Orascom,DPL,11-12-25,,,51.44,Fill,G0-1,BH-30,,LAYER-6,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,19-12-25,EL-Nada EL-Saadany,BH-8,1690.04,451.199
169,Saturday,13-12-25,36521,36,Al Nada,DPL,11-12-25,,,51.93,Fill,G0-1,BH-8-1,,LAYER-5,10,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,19-12-25,Orascom,BH-3,4260.03,1201.038
170,Saturday,13-12-25,36524,36,Al Anoud Al Arabia,DPL,11-12-25,,,46.303,Fill,G0-1,BH-42,,LAYER-2,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,19-12-25,Port Said West,BH-12,2617.01,902.862
171,Saturday,13-12-25,36523,36,Al Salmy,DPL,11-12-25,,,49.175,Fill,G0-1,BH-31-1,,LAYER-2,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,20-12-25,Al Qahira,BH-32,1549.49,0
172,Saturday,13-12-25,36525,36,Al Ittihadiya,DPL,11-12-25,,,38.49,Fill,G0-1,BH-1,,LAYER-3,6,,,REVISE,DONE,2,EIDG,2,,,,,North Sector,20-12-25,Inshaa,BH-38,2355.85,1011.996
173,Saturday,13-12-25,36526,36,Al Magd Contracting,DPL,11-12-25,,,47.41,Fill,G0-1,BH-15,,LAYER-3,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,20-12-25,Mecca Contracting,BH-44,3181.86,797.231
174,Sunday,14-12-25,36583,36,Abnaa Khalifa,DPL,13-12-25,,,46.79,Fill,G0-1,BH-3,,LAYER-2,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,20-12-25,Orascom,BH-30,4616.5,1248.282
175,Sunday,14-12-25,36582,36,Mecca Contracting,DPL,13-12-25,,,46.66,Fill,G0-1,BH-44,,LAYER-5,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,20-12-25,Orascom,BH-29,4579.17,1294.388
176,Sunday,14-12-25,36581,36,Al Anoud Al Arabia,DPL,13-12-25,,,55.12,Fill,G0-1,BH-42,,LAYER-1,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,20-12-25,Al Amal,BH-18,6809.49,618.323
177,Sunday,14-12-25,36580,36,Orascom,DPL,13-12-25,,,47.9,Fill,G0-1,BH-29,,LAYER-8,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,20-12-25,Al Tawakkol,BH-22,1480,536.291
178,Sunday,14-12-25,36579,36,Al Amal,DPL,13-12-25,,,46.75,Fill,G0-1,BH-18,,LAYER-10,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,20-12-25,EL Gharably,BH-14,6394.74,848.609
179,Sunday,14-12-25,36578,36,Fayek Office,DPL,13-12-25,,,48.31,Bottom of excavation,G0-1,BH-35,,LAYER-0,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,20-12-25,Karim Salam,BH-4,2983.16,1279.078
180,Sunday,14-12-25,36577,36,Al Qahira,DPL,13-12-25,,,44.73,Fill,G0-1,BH-32,,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,20-12-25,Port Said West,BH-12,1304.43,902.862
181,Thursday,14-12-25,36576,36,Al Ikhlas Mohamed Abdelwahab,DPL,13-12-25,,,47.069,Fill,G0-1,BH-12,,LAYER-7,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,21-12-25,Al Qahira,BH-32,2661.99,0
182,Thursday,14-12-25,36575,36,Al Ittihadiya,DPL,13-12-25,,,44.95,Fill,G0-1,BH-1,,LAYER-3,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,21-12-25,Al Salmy,BH-31-1,4276.66,0
183,Thursday,14-12-25,36574,36,Al Masriya for Construction & Development,DPL,13-12-25,,,50.84,Fill,G0-1,BH-17,,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,21-12-25,Fayek Office,BH-35,1236.87,1190.082
184,Thursday,14-12-25,36573,36,Fayek Office,DPL,13-12-25,,,45.91,Bottom of excavation,G0-1,BH-35,,LAYER-0,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,21-12-25,Inshaa,BH-38,6669.42,1011.996
185,Saturday,14-12-25,36541,36,Inshaa,DPL,12-12-25,,,48.73,Fill,G0-1,BH-38,,LAYER-2,10,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,21-12-25,Mecca Contracting,BH-44,3089.13,797.231
186,Saturday,14-12-25,36542,36,Inshaa,DPL,12-12-25,,,47.77,Fill,G0-1,BH-38,,LAYER-2,7,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,21-12-25,Orascom,BH-29,4086.68,1294.388
187,Saturday,14-12-25,36543,36,Orascom,DPL,12-12-25,,,42.123,Bottom of excavation,G0-1,BH-29,,LAYER-0,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,21-12-25,Al Amal,BH-18,1015.2,618.323
188,Saturday,13-12-25,36544,36,Al Emaratiya Company,DPL,12-12-25,,,50.268,Fill,G0-1,BH-40,,LAYER-1,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,21-12-25,Al Anoud Al Arabia,BH-7-1,713.72,1135.855
189,Saturday,13-12-25,36545,36,Al Amal,DPL,12-12-25,,,50.91,Fill,G0-1,BH-18,,LAYER-10,16,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,21-12-25,Al Ittihadiya,BH-1,3051.05,1227.242
190,Saturday,13-12-25,36547,36,Al Magd Contracting,DPL,12-12-25,,,45.33,Fill,G0-1,BH-15,,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,21-12-25,Al Magd Contracting,BH-15,2490.73,474.467
191,Saturday,13-12-25,36546,36,Al Ikhlas Mohamed Abdelwahab,DPL,12-12-25,,,46.19,Fill,G0-1,BH-12,,LAYER-7,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,21-12-25,EL Nessr El Araby,BH-17-1,2051.69,414.805
192,Saturday,13-12-25,36548,36,Al Salmy,DPL,12-12-25,,,44.62,Fill,G0-1,BH-31-1,,LAYER-4,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,21-12-25,Orascom,BH-3,3008.06,1201.038
193,Saturday,13-12-25,36550,36,Al Salmy,DPL,12-12-25,,,44.62,Fill,G0-1,BH-31-1,,LAYER-1,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,22-12-25,Al Anoud Al Arabia,BH-42,5583.11,0
194,Saturday,13-12-25,36549,36,Al Qahira,DPL,12-12-25,,,51.76,Fill,G0-1,BH-32,,LAYER-3,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,22-12-25,Inshaa,BH-38,2355.85,1011.996
195,Saturday,16-12-25,36652,36,Al Ikhlas Mohamed Abdelwahab,DPL,14-12-25,,,48.29,Fill,G0-1,BH-12,,LAYER-1,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,22-12-25,Kamal Al Salmy,BH-31,2224.87,693.702
196,Saturday,16-12-25,36594,36,Al Masriya for Construction & Development,DPL,14-12-25,,,48.12,Fill,G0-1,BH-17,,LAYER-4,7,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,22-12-25,Mokhtar EL-Shenawy,BH-44-1,2737.69,805.263
197,Saturday,15-12-25,36589,36,Al Anoud Al Arabia,DPL,14-12-25,,,47.44,Fill,G0-1,BH-42,,LAYER-3,8,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,22-12-25,Orascom,BH-30,4566.5,1248.282
198,Saturday,15-12-25,36618,36,Al Salmy,DPL,14-12-25,,,52.48,Fill,G0-1,BH-31-1,,LAYER-4,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,22-12-25,Al Amal,BH-18,7565.95,618.323
199,Saturday,15-12-25,36617,36,Al Amal,DPL,14-12-25,,,44.52,Fill,G0-1,BH-18,,LAYER-4,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,22-12-25,Al Anoud Al Arabia,BH-7-1,2298.76,1135.855
200,Saturday,15-12-25,36616,36,Inshaa,DPL,15-12-25,,,49.99,Fill,G0-1,BH-38,,LAYER-3,3,,,APPROVED AS NOTED,DONE,2,EIDG,0,,,,,South Sector,22-12-25,Al Magd Contracting,BH-15,421.53,474.467
201,Saturday,15-12-25,36615,36,Karim Salam,DPL,15-12-25,,,45.61,Fill,G0-1,BH-4,,LAYER-9,7,,,APPROVED AS NOTED,DONE,2,EIDG,0,,,,,South Sector,22-12-25,Al Tawakkol,BH-22,1450.51,536.291
