No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Required Quantity
5516,Thursday,16-04-26,65448,73,Hamada Saeed (Mohamed El Ghoul),DPL,11-04-26,,,40.299,Fill,G.73.A,G73-A4,BH 99,40.5,3,,1303.4,APPROVED AS NOTED,DONE,2,SAMA EGYPT,5,,,
5517,Thursday,16-04-26,65449,73,Al Asifa,DPL,12-04-26,,,38.183,Fill,G.73.A,G73-A1,B252G457-458,34.5,4,,1820,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
5518,Thursday,16-04-26,65450,73,Al Asifa,DPL,12-04-26,,,41.55,Fill,G.73.A,G73-A1,BH 92,34.5,4,,1747,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
5519,Thursday,16-04-26,65451,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),DPL,12-04-26,,,36.04,Fill,G.73.A,G73-A5,BH 112,41.5,4,,1696,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
5520,Thursday,16-04-26,65452,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),DPL,12-04-26,,,39.805,Fill,G.73.A,G73-A8,BH 110,41.5,6,,2606,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
5521,Thursday,16-04-26,65453,73,Al Salmi,DPL,12-04-26,,,40.98,Fill,G.73.A,G73-A46,B3G5-6,36.5,5,,2416,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
5522,Thursday,16-04-26,65454,73,Al Salmi,DPL,12-04-26,,,41.672,Fill,G.73.A,G73-A46,B4G7-8,36.5,4,,1823,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
5523,Thursday,16-04-26,65455,73,Al Salmi,DPL,12-04-26,,,41.118,Fill,G.73.A,G73-A46,BH 27-28,36.5,10,,4634,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
5524,Thursday,16-04-26,65456,73,Al Salmi,DPL,12-04-26,,,39.088,Fill,G.73.A,G73-A46,BH 2,36.5,3,,1260,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
5525,Thursday,16-04-26,65457,73,Al Salmi,DPL,12-04-26,,,40.462,Fill,G.73.A,G73-A46,BH 25,36.5,3,,1400,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
5526,Thursday,16-04-26,65458,73,Awlad Shaaban,DPL,12-04-26,,,40.758,Fill,G.73.A,G73-A20,BH 72,34.5,26,,12621,APPROVED AS NOTED,DONE,3,SAMA EGYPT,4,,,
5527,Thursday,16-04-26,65459,73,Hamada Saeed (Mohamed El Ghoul),DPL,11-04-26,,,40.544,Fill,G.73.A,G73-A4,BH 98,40.5,5,,2019.4,APPROVED AS NOTED,DONE,2,SAMA EGYPT,5,,,
5528,Thursday,16-04-26,65460,73,Al Ittihadiya,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A19,BH 129,34,1,,14802,REVISE,DONE,4,CEL,32,,,
5529,Thursday,16-04-26,65460,73,Al Ittihadiya,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A19,BH 129,34,5,,14802,APPROVED AS NOTED,DONE,17,CEL,32,,,
5530,Thursday,16-04-26,65461,73,Al Kefah,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A44A,BH 6  امتداد,32,1,,850,APPROVED AS NOTED,DONE,4,CEL,32,,,
5531,Thursday,16-04-26,65462,73,Egy Contract,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A44,B19G37 امتداد,37,1,,165,APPROVED AS NOTED,DONE,4,CEL,32,,,
5532,Thursday,16-04-26,65463,73,Prime,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A22,BH 76,36.5,2,,6128,APPROVED AS NOTED,DONE,8,CEL,32,,,
5533,Thursday,16-04-26,65464,73,Geos (International),PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A16,BH 135,38,4,,9732,APPROVED AS NOTED,DONE,14,CEL,32,,,
5534,Thursday,16-04-26,65465,73,Geos (International),PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A16,BH 136,38,2,,5368.13,APPROVED AS NOTED,DONE,8,CEL,32,,,
5535,Thursday,16-04-26,65466,73,Moon Light,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A32,BH 79 A,38.5,2,,3700,APPROVED AS NOTED,DONE,8,CEL,32,,,
5536,Thursday,16-04-26,65467,73,Moon Light,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A32,BH 79 B,33.5,2,,3966,APPROVED AS NOTED,DONE,8,CEL,32,,,
5537,Thursday,16-04-26,65468,73,Moon Light,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A32,BH 51,38.5,2,,3280,APPROVED AS NOTED,DONE,8,CEL,32,,,
5538,Thursday,16-04-26,65469,73,Moon Light,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A32,BH 52,38.5,1,,2861,APPROVED AS NOTED,DONE,4,CEL,32,,,
5539,Thursday,16-04-26,65470,73,Moon Light,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A32,B39G76-77,38.5,2,,1899,APPROVED AS NOTED,DONE,8,CEL,32,,,
5540,Thursday,16-04-26,65471,73,Moon Light,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A32,B40G78-79,38.5,2,,1854,APPROVED AS NOTED,DONE,8,CEL,32,,,
5541,Thursday,16-04-26,65472,73,Moon Light,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A32,B41G80,38.5,1,,1278,APPROVED AS NOTED,DONE,4,CEL,32,,,
5542,Thursday,16-04-26,65473,73,Moon Light,PLATE LOAD,15-03-26,,,,Fill,G.73.A,G73-A32,B42G81-82,33.5,2,,2880,APPROVED AS NOTED,DONE,8,CEL,32,,,
5543,Thursday,16-04-26,65474,73,Memaar El Nahas,PLATE LOAD,16-03-26,,,,Fill,G.73.A,G73-A45,BH 5-12,31.5,1,,3134,APPROVED AS NOTED,DONE,4,CEL,31,,,
5544,Thursday,16-04-26,65475,73,Memaar El Nahas,PLATE LOAD,16-03-26,,,,Fill,G.73.A,G73-A45,B13G25-26,31.5,2,,2140.5,APPROVED AS NOTED,DONE,8,CEL,31,,,
5545,Thursday,16-04-26,65476,73,Al Aqsa,PLATE LOAD,29-03-26,,,,Fill,G.73.A,G73-A23,BH 63 A امتداد,38.5,1,,2196,APPROVED AS NOTED,DONE,4,CEL,18,,,
5546,Thursday,16-04-26,65477,73,El Gharably,PLATE LOAD,29-03-26,,,,Fill,G.73.A,G73-A21,BH 73 B,36.5,3,,7707,APPROVED AS NOTED,DONE,11,CEL,18,,,
5547,Thursday,16-04-26,65478,73,Al Obour,PLATE LOAD,29-03-26,,,,Fill,G.73.A,G73-A2,BH 118,40,2,,3773,APPROVED AS NOTED,DONE,8,CEL,18,,,
5548,Thursday,16-04-26,65479,73,Al Obour,PLATE LOAD,29-03-26,,,,Fill,G.73.A,G73-A2,BH 97,40,2,,3279,APPROVED AS NOTED,DONE,8,CEL,18,,,
5549,Thursday,16-04-26,65480,73,Gomaa Badr,PLATE LOAD,30-03-26,,,,Fill,G.73.A,G73-A7,BH 105,37.5,1,,2127.46,APPROVED AS NOTED,DONE,4,CEL,17,,,
5550,Thursday,16-04-26,65481,73,Gomaa Badr,PLATE LOAD,30-03-26,,,,Fill,G.73.A,G73-A7,B274G495-496,37.5,2,,2141.471,REVISE,DONE,8,CEL,17,,,
5551,Thursday,16-04-26,65481,73,Gomaa Badr,PLATE LOAD,30-03-26,,,,Fill,G.73.A,G73-A7,B274G495-496,37.5,2,,2141.471,APPROVED AS NOTED,DONE,8,CEL,17,,,
5552,Thursday,16-04-26,65482,73,Gomaa Badr,PLATE LOAD,30-03-26,,,,Fill,G.73.A,G73-A7,B275G497-498,37.5,1,,2107.32,REVISE,DONE,4,CEL,17,,,
5553,Thursday,16-04-26,65482,73,Gomaa Badr,PLATE LOAD,30-03-26,,,,Fill,G.73.A,G73-A7,B275G497-498,37.5,2,,2107.32,APPROVED AS NOTED,DONE,8,CEL,17,,,
5554,Thursday,16-04-26,65483,73,Al Nada,PLATE LOAD,31-03-26,,,,Fill,G.73.A,G73-A15,BH 127,38,3,,6592,APPROVED AS NOTED,DONE,11,CEL,16,,,
5555,Thursday,16-04-26,65484,73,Target,PLATE LOAD,31-03-26,,,,Fill,G.73.A,G73-A47,BH 26-27,35,1,,2967,APPROVED AS NOTED,DONE,4,CEL,16,,,
5556,Thursday,16-04-26,65485,73,Ahmed Youssef,PLATE LOAD,02-04-26,,,,Fill,G.73.A,G73-A37,B17G33-34,38,2,,2140,APPROVED AS NOTED,DONE,8,CEL,14,,,
5557,Thursday,16-04-26,65486,73,Ahmed Youssef,PLATE LOAD,02-04-26,,,,Fill,G.73.A,G73-A37,BH 29,38,1,,3050,APPROVED AS NOTED,DONE,4,CEL,14,,,
5558,Thursday,16-04-26,65487,73,MAS,PLATE LOAD,02-04-26,,,,Fill,G.73.A,G73-A28,BH 58,38.5,1,,2265,APPROVED AS NOTED,DONE,4,CEL,14,,,
5559,Thursday,16-04-26,65488,73,Al Nasser,PLATE LOAD,03-04-26,,,,Fill,G.73.A,G73-A40,BH 38,34.5,2,,3713,APPROVED AS NOTED,DONE,8,CEL,13,,,
5560,Thursday,16-04-26,65489,73,Kayan,PLATE LOAD,03-04-26,,,,Fill,G.73.A,G73-A24,B55-56G103-104,39,2,,2217.55,APPROVED AS NOTED,DONE,8,CEL,13,,,
5561,Thursday,16-04-26,65490,73,Kayan,PLATE LOAD,03-04-26,,,,Fill,G.73.A,G73-A24,BH 64,39,1,,1369.3,APPROVED AS NOTED,DONE,4,CEL,13,,,
5562,Thursday,16-04-26,65491,73,Kayan,PLATE LOAD,03-04-26,,,,Fill,G.73.A,G73-A24,BH 76,38,1,,2463.64,APPROVED AS NOTED,DONE,4,CEL,13,,,
5563,Thursday,16-04-26,65492,73,Al Kefah,PLATE LOAD,30-03-26,,,,Fill,G.73.A,G73-A44A,BH 6,37,1,,3125,REVISE,DONE,4,CEL,17,,,
5564,Thursday,16-04-26,65492,73,Al Kefah,PLATE LOAD,03-04-26,,,,Fill,G.73.A,G73-A44A,BH 6,37,1,,3125,APPROVED AS NOTED,DONE,4,CEL,13,,,
5565,Thursday,16-04-26,65493,73,Hamdan Al Qasli,PLATE LOAD,03-04-26,,,,Fill,G.73.A,G73-A36,BH 37-39,35.5,1,,6368,REVISE,DONE,4,CEL,13,,,
5566,Thursday,16-04-26,65493,73,Hamdan Al Qasli,PLATE LOAD,03-04-26,,,,Fill,G.73.A,G73-A36,BH 37-39,35.5,3,,6368,APPROVED AS NOTED,DONE,11,CEL,13,,,
5567,Thursday,16-04-26,65494,73,Hamdan Al Qasli,PLATE LOAD,03-04-26,,,,Fill,G.73.A,G73-A36,B25G48-49,35.5,2,,1678,APPROVED AS NOTED,DONE,8,CEL,13,,,
5568,Thursday,16-04-26,65495,73,Benyan,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A43,BH 11 B امتداد,38,1,,242.598,APPROVED AS NOTED,DONE,4,CEL,12,,,
5569,Thursday,16-04-26,65496,73,Target,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A47,B5-6G9-10-11-12,35,3,,3525,APPROVED AS NOTED,DONE,11,CEL,12,,,
5570,Thursday,16-04-26,65497,73,Target,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A47,BH 21,35,2,,4746,APPROVED AS NOTED,DONE,8,CEL,12,,,
5571,Thursday,16-04-26,65498,73,Target,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A47,BH 22-23-24,35,2,,4889,APPROVED AS NOTED,DONE,8,CEL,12,,,
5572,Thursday,16-04-26,65499,73,Al Kefah,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A44A,BH 6  امتداد,34.5,1,,680,APPROVED AS NOTED,DONE,4,CEL,12,,,
5573,Thursday,16-04-26,65500,73,Al Salmi,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A46,BH 2,35.5,1,,1260,APPROVED AS NOTED,DONE,4,CEL,12,,,
5574,Thursday,16-04-26,65501,73,Al Salmi,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A46,BH 4,35,1,,2300,APPROVED AS NOTED,DONE,4,CEL,12,,,
5575,Thursday,16-04-26,65502,73,Al Salmi,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A46,BH 25,35.5,1,,1400,APPROVED AS NOTED,DONE,4,CEL,12,,,
5576,Thursday,16-04-26,65503,73,Al Salmi,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A46,BH 27-28,35.5,2,,4634,APPROVED AS NOTED,DONE,8,CEL,12,,,
5577,Thursday,16-04-26,65504,73,Al Salmi,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A46,B3-4G5-6-7-8,35.5,3,,4239,APPROVED AS NOTED,DONE,11,CEL,12,,,
5578,Thursday,16-04-26,65505,73,Al Salmi,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A46,B12G23-24,35,2,,2440,APPROVED AS NOTED,DONE,8,CEL,12,,,
5579,Thursday,16-04-26,65506,73,El Gharably,PLATE LOAD,03-04-26,,,,Fill,G.73.A,G73-A21,BH 73 A,36.5,1,,8727,REVISE,DONE,4,CEL,13,,,
5580,Thursday,16-04-26,65506,73,El Gharably,PLATE LOAD,03-04-26,,,,Fill,G.73.A,G73-A21,BH 73 A,36.5,3,,8727,APPROVED AS NOTED,DONE,11,CEL,13,,,
5581,Thursday,16-04-26,65507,73,Hamdan Al Qasli,PLATE LOAD,03-04-26,,,,Fill,G.73.A,G73-A36,BH 42,35.5,1,,3174,REVISE,DONE,4,CEL,13,,,
5582,Thursday,16-04-26,65507,73,Hamdan Al Qasli,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A36,BH 42,35.5,1,,3174,APPROVED AS NOTED,DONE,4,CEL,12,,,
5583,Thursday,16-04-26,65508,73,Hamdan Al Qasli,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A36,BH 43-45,35.5,1,,3145,APPROVED AS NOTED,DONE,4,CEL,11,,,
5584,Thursday,16-04-26,65509,73,Hamdan Al Qasli,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A36,B26-27G50-51-52-53,35.5,3,,3700,APPROVED AS NOTED,DONE,11,CEL,11,,,
5585,Thursday,16-04-26,65510,73,Smart,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A34,BH 78,40.5,1,,2531,REVISE,DONE,4,CEL,12,,,
5586,Thursday,16-04-26,65510,73,Smart,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A34,BH 78,40.5,1,,2531,APPROVED AS NOTED,DONE,4,CEL,11,,,
5587,Thursday,16-04-26,65511,73,Smart,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A34,BH 50,40.5,1,,833.625,APPROVED AS NOTED,DONE,4,CEL,11,,,
5588,Thursday,16-04-26,65512,73,Smart,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A34,B37G72-73,40.5,2,,1774.432,APPROVED AS NOTED,DONE,8,CEL,11,,,
5589,Thursday,16-04-26,65513,73,Smart,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A34,B38G74-75,40.5,1,,1201.373,APPROVED AS NOTED,DONE,4,CEL,11,,,
5590,Thursday,16-04-26,65514,73,Sherif Saber,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A38,B18G35-36,38.5,2,,2205,APPROVED AS NOTED,DONE,8,CEL,11,,,
5591,Thursday,16-04-26,65515,73,Ahmed Youssef,SOIL,15-01-26,A-2-4,26.50%,,Stockpile,G.73.A,G73-A37,,,2,Sieve + Proctoer ,,APPROVED AS NOTED,DONE,3,Arab Contractors Laboratory,91,,,
5592,Thursday,16-04-26,65516,73,MAS,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A28,B51G97-98,38.5,2,,2093,APPROVED AS NOTED,DONE,8,CEL,11,,,
5593,Thursday,16-04-26,65517,73,MAS,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A28,B52G99,38.5,1,,1224,APPROVED AS NOTED,DONE,4,CEL,11,,,
5594,Thursday,16-04-26,65518,73,MAS,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A28,BH 59,38.5,1,,1821,APPROVED AS NOTED,DONE,4,CEL,11,,,
5595,Thursday,16-04-26,65519,73,MAS,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A28,BH 61,38.5,1,,1973,APPROVED AS NOTED,DONE,4,CEL,11,,,
5596,Thursday,16-04-26,65520,73,Al Ittihadiya,PLATE LOAD,04-04-26,,,,Fill,G.73.A,G73-A19,BH 130,36.5,1,,6376,REVISE,DONE,4,CEL,12,,,
5597,Thursday,16-04-26,65520,73,Al Ittihadiya,PLATE LOAD,05-04-26,,,,Fill,G.73.A,G73-A19,BH 130,36.5,3,,6376,APPROVED AS NOTED,DONE,11,CEL,11,,,
5598,Thursday,16-04-26,65521,73,Hamada Gamal,PLATE LOAD,06-04-26,,,,Fill,G.73.A,G73-A26,BH 66,36,4,,10877,APPROVED AS NOTED,DONE,14,CEL,10,,,
5599,Thursday,16-04-26,65522,73,Hamdan Al Qasli,PLATE LOAD,06-04-26,,,,Fill,G.73.A,G73-A36,B28G54-55,35.5,2,,1865,APPROVED AS NOTED,DONE,8,CEL,10,,,
5600,Thursday,16-04-26,65523,73,Hamdan Al Qasli,PLATE LOAD,06-04-26,,,,Fill,G.73.A,G73-A36,BH 32,35.5,3,,7234,APPROVED AS NOTED,DONE,11,CEL,10,,,
5601,Thursday,16-04-26,65524,73,Al Mostafa,PLATE LOAD,06-04-26,,,,Fill,G.73.A,G73-A41A,B23-24G45-46-47,35,2,,3150,APPROVED AS NOTED,DONE,8,CEL,10,,,
